belnr,line_count,bukrs,gjahr,usnam,blart,budat,dmbtr_sum,dmbtr_max,vendor_group,ae_error_max,risk_score_max,risk_level,reason,action
4900000034,27,C003,2022,17,11,2022-02-01,7228740.0,897600.0,벤더 없는 거래 유형,0.4869759,17,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001254,4,C001,2022,2,9,2022-03-31,612.5799999999999,260.0,벤더 없는 거래 유형,0.4849868,17,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000010,10,C003,2022,1,3,2022-03-23,19661.2,3742.2,벤더 없는 거래 유형,0.483706,17,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000039,4,C001,2022,1,3,2022-03-22,18691.2,4672.8,벤더 없는 거래 유형,0.48029497,17,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000032,22,USA1,2022,11,13,2022-01-28,5110340.0,897600.0,벤더 거래,0.47956282,17,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000033,22,USA1,2022,11,13,2022-01-28,4212920.0,448800.0,벤더 없는 거래 유형,0.47770303,17,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5100000013,2,USA1,2022,22,8,2022-02-03,20.0,10.0,벤더 거래,0.47765797,17,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000558,5,C005,2022,2,9,2022-03-27,11196.810000000001,5598.0,벤더 없는 거래 유형,0.4723076,17,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000032,6,C001,2022,17,9,2022-01-11,996.0,450.0,벤더 없는 거래 유형,0.47213706,17,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000540,3,C005,2022,2,9,2022-03-27,1.02,0.34,벤더 없는 거래 유형,0.47175643,17,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000534,3,C005,2022,2,9,2022-03-27,1.0499999999999998,0.35,벤더 없는 거래 유형,0.47168088,17,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000532,3,C005,2022,2,9,2022-03-27,2.07,0.69,벤더 없는 거래 유형,0.46949327,17,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000556,5,C005,2022,2,9,2022-03-27,7491.0599999999995,3744.0,벤더 없는 거래 유형,0.467887,17,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1500000004,2,C001,2022,1,6,2022-02-17,4800.0,2400.0,벤더 거래,0.4674439,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000012,7,C002,2022,3,9,2022-02-03,34560.0,6912.0,벤더 없는 거래 유형,0.46715093,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000548,3,C005,2022,2,9,2022-03-27,3.93,1.31,벤더 없는 거래 유형,0.46675506,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000530,3,C005,2022,2,9,2022-03-27,4.17,1.39,벤더 없는 거래 유형,0.46647847,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000552,5,C005,2022,2,9,2022-03-27,13729.35,6862.5,벤더 없는 거래 유형,0.46627972,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000025,4,USA1,2022,11,13,2022-01-25,6184.0,2992.0,벤더 거래,0.4661651,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000550,3,C005,2022,2,9,2022-03-27,4.800000000000001,1.6,벤더 없는 거래 유형,0.46581224,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000546,3,C005,2022,2,9,2022-03-27,4.83,1.61,벤더 없는 거래 유형,0.4657823,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000542,3,C005,2022,2,9,2022-03-27,5.58,1.86,벤더 없는 거래 유형,0.46508965,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000554,3,C005,2022,2,9,2022-03-27,6.0,2.0,벤더 없는 거래 유형,0.46473998,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001475,8,C005,2022,2,9,2022-04-05,65.8,30.36,벤더 없는 거래 유형,0.46455306,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000538,3,C005,2022,2,9,2022-03-27,7.14,2.38,벤더 없는 거래 유형,0.46390423,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000536,5,C005,2022,2,9,2022-03-27,19192.35,9592.5,벤더 없는 거래 유형,0.46376577,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001211,11,C001,2022,2,9,2022-03-28,26801.27,5187.07,벤더 없는 거래 유형,0.46359372,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5000000004,3,USA1,2022,6,12,2022-01-27,560.0,200.0,벤더 거래,0.46032867,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000039,2,USA1,2022,11,13,2022-02-07,110.0,100.0,벤더 거래,0.45689997,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001195,2,C003,2022,7,9,2022-03-29,18315.0,9157.5,벤더 없는 거래 유형,0.4566598,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000018,1,USA1,2022,11,13,2022-01-24,200.0,200.0,벤더 없는 거래 유형,0.45285544,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000344,4,C001,2022,21,9,2022-03-15,1545.0,447.5,벤더 없는 거래 유형,0.44745472,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000024,4,C001,2022,1,3,2022-02-12,90574.0,22643.5,벤더 없는 거래 유형,0.44739994,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000031,1,USA1,2022,11,13,2022-01-28,10.0,10.0,벤더 거래,0.44619307,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000100,3,EU01,2022,4,11,2022-04-02,3585658316.72,3537571445.64,벤더 없는 거래 유형,0.44026923,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000022,4,C001,2022,1,3,2022-02-07,6732.0,1683.0,벤더 없는 거래 유형,0.44009683,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000082,2,USA1,2020,11,13,2020-02-20,4.0,2.0,벤더 없는 거래 유형,0.43916422,16,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5100000002,1,USA1,2022,8,8,2022-01-20,8.0,8.0,벤더 없는 거래 유형,0.43907192,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000036,4,C001,2022,17,9,2022-01-11,41.0,18.0,벤더 없는 거래 유형,0.43871158,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000012,4,C001,2022,17,11,2022-01-09,4.0,1.0,벤더 없는 거래 유형,0.43804494,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
100000009,8,C002,2022,3,0,2022-02-07,13904.0,3456.0,벤더 없는 거래 유형,0.43725127,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
100000010,10,C002,2022,3,0,2022-02-07,15264.0,3456.0,벤더 없는 거래 유형,0.43725127,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
100000011,10,C002,2022,3,0,2022-02-07,15984.0,3456.0,벤더 없는 거래 유형,0.43725127,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5105600159,2,C004,2022,2,8,2022-04-25,662.4000000000001,571.2,벤더 없는 거래 유형,0.43578053,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000290,8,C001,2022,2,9,2022-03-15,2845.0,447.5,벤더 없는 거래 유형,0.43459126,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5105600160,2,C004,2022,2,8,2022-04-25,828.0,714.0,벤더 없는 거래 유형,0.43242118,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000164,1,USA1,2022,4,11,2022-04-02,22600400.0,22600400.0,벤더 없는 거래 유형,0.43108875,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001252,2,C001,2022,2,9,2022-03-31,53.62,26.81,벤더 없는 거래 유형,0.42872515,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000557,5,C003,2022,7,9,2022-03-28,15915.81,7957.5,벤더 없는 거래 유형,0.4276258,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000078,7,C001,2022,17,9,2022-02-21,24612.5,4922.5,벤더 없는 거래 유형,0.42757234,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000539,3,C005,2022,2,9,2022-03-27,1.02,0.34,벤더 없는 거래 유형,0.42591694,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000533,3,C005,2022,2,9,2022-03-27,1.0499999999999998,0.35,벤더 없는 거래 유형,0.4258341,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000013,3,EU01,2022,11,13,2022-02-09,102.0,100.0,벤더 없는 거래 유형,0.42439276,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001139,2,C003,2022,7,9,2022-03-29,19035.0,9517.5,벤더 없는 거래 유형,0.42424226,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000273,4,C001,2022,2,9,2022-03-15,1545.0,447.5,벤더 없는 거래 유형,0.42343655,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000531,5,C005,2022,2,9,2022-03-27,15422.07,7710.0,벤더 없는 거래 유형,0.42341924,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
100000015,6,C002,2022,3,0,2022-02-07,17288.0,4932.0,벤더 없는 거래 유형,0.4227414,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000041,2,USA1,2022,11,13,2022-02-07,20.0,10.0,벤더 없는 거래 유형,0.42201152,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000555,5,C005,2022,2,9,2022-03-27,7617.0599999999995,3807.0,벤더 없는 거래 유형,0.42162138,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000547,3,C005,2022,2,9,2022-03-27,3.93,1.31,벤더 없는 거래 유형,0.42033917,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000529,3,C005,2022,2,9,2022-03-27,4.17,1.39,벤더 없는 거래 유형,0.4200235,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000551,3,C005,2022,2,9,2022-03-27,4.35,1.45,벤더 없는 거래 유형,0.41979626,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000549,3,C005,2022,2,9,2022-03-27,4.800000000000001,1.6,벤더 없는 거래 유형,0.41925925,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000560,2,C003,2022,7,9,2022-03-28,15132.0,7566.0,벤더 없는 거래 유형,0.41899255,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000038,2,C001,2022,17,9,2022-01-11,511.0,255.5,벤더 없는 거래 유형,0.41898835,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000471,2,C003,2022,7,9,2022-03-28,20400.0,10200.0,벤더 없는 거래 유형,0.41884202,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000541,5,C005,2022,2,9,2022-03-27,15290.58,7642.5,벤더 없는 거래 유형,0.418423,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000553,5,C005,2022,2,9,2022-03-27,7170.0,3582.0,벤더 없는 거래 유형,0.41801512,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5000000017,1,USA1,2022,8,12,2022-02-03,160.0,160.0,벤더 거래,0.41761783,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000537,3,C005,2022,2,9,2022-03-27,7.14,2.38,벤더 없는 거래 유형,0.41703108,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000535,3,C005,2022,2,9,2022-03-27,7.3500000000000005,2.45,벤더 없는 거래 유형,0.41686678,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000570,2,C003,2022,7,9,2022-03-28,14892.0,7446.0,벤더 없는 거래 유형,0.41644958,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5000000001,1,USA1,2022,8,12,2022-01-19,90.0,90.0,벤더 거래,0.4164317,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000023,4,C001,2022,1,3,2022-02-12,576.0,144.0,벤더 없는 거래 유형,0.41438973,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001185,2,C003,2022,7,9,2022-03-29,14550.0,7275.0,벤더 없는 거래 유형,0.41293636,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001478,6,C005,2022,2,9,2022-04-06,66.14,30.71,벤더 없는 거래 유형,0.4129316,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000200,4,C004,2022,17,9,2022-03-22,88.0,25.0,벤더 없는 거래 유형,0.411709,15,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001169,2,C003,2022,7,9,2022-03-29,16380.0,8190.0,벤더 없는 거래 유형,0.41043553,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001480,6,C005,2022,2,9,2022-04-06,100.47999999999999,46.65,벤더 없는 거래 유형,0.41016337,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000264,4,C003,2022,7,9,2022-03-28,20745.0,6915.0,벤더 없는 거래 유형,0.40934327,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000212,4,C005,2022,17,9,2022-03-22,1.04,0.32,벤더 없는 거래 유형,0.40898582,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000092,2,EU01,2022,4,11,2022-04-02,10988.0,9998.0,벤더 없는 거래 유형,0.40891123,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000497,2,C003,2022,7,9,2022-03-28,18855.0,9427.5,벤더 없는 거래 유형,0.4086907,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001479,6,C005,2022,2,9,2022-04-06,144.16,66.92,벤더 없는 거래 유형,0.40757143,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5000032371,1,USA1,2022,4,12,2022-03-20,11531311.0,11531311.0,벤더 거래,0.40755114,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000214,4,C005,2022,17,9,2022-03-22,1.96,0.5,벤더 없는 거래 유형,0.40691665,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000025,2,C001,2022,1,3,2022-02-17,53163.0,26581.5,벤더 없는 거래 유형,0.40614694,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001196,2,C003,2022,7,9,2022-03-29,13800.0,6900.0,벤더 없는 거래 유형,0.4056763,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001180,2,C003,2022,7,9,2022-03-29,13776.0,6888.0,벤더 없는 거래 유형,0.40545171,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000018,2,C001,2022,1,3,2022-01-27,27390.0,13695.0,벤더 없는 거래 유형,0.4047211,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000038,4,C001,2022,1,3,2022-03-22,18902.4,4725.6,벤더 없는 거래 유형,0.40460622,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000029,4,C001,2022,1,3,2022-03-14,39380.0,9845.0,벤더 없는 거래 유형,0.4045972,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000041,4,C001,2022,1,3,2022-03-29,14916.0,3729.0,벤더 없는 거래 유형,0.40381598,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001194,2,C003,2022,7,9,2022-03-29,13512.0,6756.0,벤더 없는 거래 유형,0.4030137,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5100000003,2,USA1,2022,19,8,2022-01-31,800.0,400.0,벤더 거래,0.4023559,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000036,4,C001,2022,1,3,2022-03-22,1795.2,448.8,벤더 없는 거래 유형,0.40135226,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001135,2,C003,2022,7,9,2022-03-29,18075.0,9037.5,벤더 없는 거래 유형,0.3994718,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000019,2,C001,2022,1,3,2022-01-27,3652.0,1826.0,벤더 없는 거래 유형,0.39922246,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000099,2,EU01,2022,4,11,2022-04-02,24148763.619999997,24043435.54,벤더 없는 거래 유형,0.39912876,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000035,4,C001,2022,1,3,2022-03-19,21890.0,5472.5,벤더 없는 거래 유형,0.3978543,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000020,2,C001,2022,1,3,2022-01-27,6732.0,3366.0,벤더 없는 거래 유형,0.39754823,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000021,2,C001,2022,1,3,2022-01-27,7876.0,3938.0,벤더 없는 거래 유형,0.39723727,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
1400000030,4,C001,2022,1,3,2022-03-14,21890.0,5472.5,벤더 없는 거래 유형,0.39679146,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000010,1,EU01,2022,13,11,2022-01-25,180.0,180.0,벤더 없는 거래 유형,0.3955626,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5000032645,1,USA1,2022,4,12,2022-03-12,47977.0,47977.0,벤더 거래,0.39426884,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000492,2,C003,2022,7,9,2022-03-28,17475.0,8737.5,벤더 없는 거래 유형,0.39291683,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001145,2,C003,2022,7,9,2022-03-29,16320.0,8160.0,벤더 없는 거래 유형,0.39264148,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000079,2,C001,2022,17,9,2022-02-22,9950.0,4975.0,벤더 없는 거래 유형,0.3925672,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001075,2,C003,2022,7,9,2022-03-29,18375.0,9187.5,벤더 없는 거래 유형,0.39216292,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90001173,2,C003,2022,7,9,2022-03-29,14568.0,7284.0,벤더 없는 거래 유형,0.3910668,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
5000032310,1,USA1,2022,4,12,2022-03-20,85388.0,85388.0,벤더 거래,0.38977912,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
4900000016,1,EU01,2022,11,13,2022-02-23,10.0,10.0,벤더 없는 거래 유형,0.3893437,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000307,4,C003,2022,7,9,2022-03-28,19980.0,6660.0,벤더 없는 거래 유형,0.38898262,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000116,2,C003,2022,21,9,2022-03-22,14979.84,7489.92,벤더 없는 거래 유형,0.38708237,14,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
